x,y,Angular_velocity,Action
-0.39959738,-0.91669077,5.4063797,1.9898865222930908
-0.15952587,-0.98719376,5.017345,1.4215668272241602
0.064254574,-0.99793357,4.4901843,1.0674079656600952
0.2564921,-0.9665463,3.9018455,1.1992214918136597
0.41435328,-0.91011614,3.356819,1.2047199010849
0.53961444,-0.84191227,2.85494,1.8608092540304515
0.64047027,-0.76798296,2.5026271,-1.6576275322895322
0.70257545,-0.7116093,1.6779957,0.3425875136504013
0.74383765,-0.66836035,1.1956769,2.616929769515991
0.77613586,-0.63056576,0.99440664,2.627122163772583
0.8013739,-0.5981638,0.8214823,0.11466434431680739
0.8128867,-0.58242184,0.39005914,-1.1622018856090084
0.80639887,-0.5913721,-0.22108755,-1.9752549254796583
0.77706665,-0.6294184,-0.96090484,0.8813206552288437
0.73451614,-0.67859125,-1.3007705,1.0514333248138428
0.67602396,-0.73687965,-1.6519989,1.2435404062271118
0.5983555,-0.8012308,-2.0181277,1.0440847163602514
0.49542594,-0.8686502,-2.4624379,1.2728279829025269
0.36364242,-0.93153864,-2.9230013,-0.7465167394010424
0.1844315,-0.98284537,-3.7336328,0.876833474060847
-0.031463508,-0.9995049,-4.339242,0.5508015751838684
-0.27806705,-0.9605617,-5.0062504,1.5384359294448897
-0.5282825,-0.84906864,-5.4959064,0.7740367126435963
-0.756148,-0.65440065,-6.016602,0.10560499131679535
-0.9253602,-0.379089,-6.491562,0.019719081250633597
-0.998742,-0.050144523,-6.7729206,0.5136516094207764
-0.95923644,0.28260478,-6.7334814,0.2133619338274002
-0.8190835,0.57367426,-6.4895234,0.6097298308224266
-0.614239,0.7891201,-5.9678082,-0.07032839953899384
-0.3821256,0.9241104,-5.3865175,1.8398483104786978
-0.17038707,0.9853772,-4.4174576,-0.37021011114120483
0.01547472,0.99988025,-3.733956,-0.6699536653678555
0.16888893,0.9856351,-3.084539,-1.035656452178955
0.2904866,0.9568791,-2.5006611,-1.8147876172801087
0.3871111,0.9220331,-2.05522,1.7575025564556643
0.43721515,0.89935696,-1.1000698,-2.4116313457489014
0.46954682,0.88290757,-0.7255521,0.5854132272181327
0.46846753,0.8834807,0.024440581,0.7577414022802627
0.4327309,0.9015231,0.80071235,-1.8785721063613892
0.37812155,0.925756,1.1950688,-1.5942195653915405
0.30053517,0.95377076,1.6502529,-0.8227991156736398
0.191947,0.9814053,2.242161,1.106139399163622
0.035931114,0.99935424,3.144136,0.1791522262131786
-0.15940447,0.9872134,3.9205246,-1.608634636977917
-0.3719133,0.9282675,4.419639,-0.5588509984186905
-0.5913001,0.8064516,5.0320125,0.862029922285898
-0.79619354,0.605042,5.7661557,-0.27230632305145264
-0.94246614,0.33430156,6.179091,-0.6527362553203675
-0.99970555,0.024266327,6.331907,1.242256999015808
-0.95457876,-0.29795873,6.536445,1.5129714012145996
-0.80829275,-0.58878076,6.5399218,0.9136143863700039
-0.5887227,-0.80833507,6.2353783,1.0192114114761353
-0.3338428,-0.94262874,5.7820086,-1.4336335901842467
-0.09722392,-0.9952625,4.859992,1.2131324543842656
0.11712853,-0.99311674,4.295515,1.2186148166656494
0.2994074,-0.95412534,3.7334697,-1.814713434037765
0.42716494,-0.90417373,2.7456686,2.6855809688568115
0.530959,-0.8473975,2.3675385,-0.49417567205516866
0.5992989,-0.8005253,1.6578639,2.5841567516326904
0.6522118,-0.7580368,1.3574699,-1.9354316139242962
0.670906,-0.7415424,0.49862754,-1.8471961524966778
0.6584064,-0.75266266,-0.33460867,0.8363199234008789
0.62880594,-0.77756226,-0.7736577,1.0554903745651245
0.58110946,-0.8138254,-1.1985059,1.2024897336959839
0.51299155,-0.85839367,-1.6285014,-0.16775461394376423
0.4112211,-0.9115356,-2.2974598,1.247045636177063
0.28028452,-0.95991695,-2.7940547,1.3146951585363493
0.11797569,-0.9930165,-3.3167882,-1.9716400682898287
-0.099449076,-0.9950427,-4.3572965,0.5297442674636841
-0.3436676,-0.9390914,-5.024117,-1.0087931882111283
-0.6010444,-0.7992156,-5.8797545,0.027435585856437683
-0.82407075,-0.5664869,-6.475051,0.21862688660621643
-0.9666772,-0.2559984,-6.8671217,0.4941837191581726
-0.99591947,0.09024632,-6.984993,0.4536250829696655
-0.9077813,0.4194438,-6.8492646,0.09874291718006134
-0.7256443,0.68807006,-6.5198703,-0.06787185370922089
-0.48928556,0.87212366,-6.0139985,-0.044035717844963074
-0.24056199,0.9706338,-5.3665113,1.0324995603178349
-0.01876065,0.999824,-4.483661,-0.27501511573791504
0.169173,0.98558635,-3.7750454,-0.6682013273239136
0.3210091,0.9470761,-3.1360857,-0.9886783361434937
0.43991032,0.8980417,-2.5740805,-1.2304590940475464
0.5309784,0.8473854,-2.085118,-1.6395436668647276
0.600823,0.7993821,-1.6955105,1.909828200686455
0.6326771,0.77441573,-0.8094997,1.8066342841313037
0.6310375,0.77575237,0.04230728,1.3036412557758768
0.59872353,0.8009558,0.81966776,-2.0433449745178223
0.5529389,0.8332218,1.1203846,0.6863697904127539
0.47368863,0.88069236,1.8482563,-1.5870202779769897
0.37086317,0.9286875,2.2707226,-1.058106541633606
0.23722875,0.97145385,2.8085222,-0.950726369790158
0.069730364,0.99756587,3.3945036,-0.6658599403584757
-0.13196689,0.99125415,4.042799,-0.7291224002838135
-0.5021065,-0.8648058,-0.52229726,0.7421702146530151
-0.5471969,-0.8370039,-1.0595762,0.6559099555015564
-0.61189854,-0.79093623,-1.5889425,0.5098673701286316
-0.69162893,-0.722253,-2.1056647,0.44746941328048706
-0.778802,-0.62726986,-2.580234,0.9687471873067213
-0.86140144,-0.50792474,-2.9053743,-1.7689195262621307
-0.93758005,-0.3477696,-3.5516558,0.01609732210636139
-0.9864696,-0.16394429,-3.8100684,-0.055250972509384155
-0.9994759,0.03237233,-3.9413142,-1.7474141781627583
-0.9710197,0.23899949,-4.1791472,-1.5568056106567383
-0.8991354,0.43767053,-4.2334185,-1.9562114477157593
-0.78818864,0.6154337,-4.198597,-1.2576969854866547
-0.6530284,0.7573334,-3.9256763,-2.2400505542755127
-0.50440484,0.8634673,-3.6576765,-1.6136664152145386
-0.3579638,0.9337355,-3.252126,-1.0782462358474731
-0.22837497,0.97357327,-2.7135613,-1.3433691263198853
-0.12086765,0.9926686,-2.1848867,-1.7185593843460083
-0.03624749,0.99934286,-1.6981691,-2.2648046016693115
0.026174674,0.9996574,-1.248662,-0.09291887902291274
0.051797308,0.99865764,-0.5128567,-1.9251135278415612
0.054425124,0.9985179,-0.052630547,-1.5502864122390747
0.031261187,0.99951124,0.46371487,-0.5307679772377014
-0.025417635,0.99967694,1.1337332,-0.22077992310997363
-0.11766584,0.99305326,1.8503739,1.824257392911548
-0.25841314,0.9660345,2.8688023,0.27698638137929077
-0.4287629,0.90341705,3.6348763,1.9778803784148518
-0.62378734,0.7815941,4.609121,0.044488325715065
-0.8038137,0.5948812,5.2019897,0.471426784992218
-0.9389693,0.3440009,5.718865,0.9415220022201538
-0.9989755,0.0452544,6.118094,1.521893858909607
-0.9627649,-0.2703399,6.3803186,1.7256571054458618
-0.82783073,-0.56097794,6.4364123,1.64116632938385
-0.6148036,-0.7886802,6.2618537,-0.6007412006783861
-0.37382105,-0.92750084,5.5802326,-1.339142876024285
-0.14838853,-0.98892915,4.6837354,-1.165149243302095
0.039414518,-0.99922293,3.767266,-0.1032294456161873
0.18841006,-0.9820905,3.0023644,0.27640779033746776
0.30020335,-0.95387524,2.307258,1.1103516817092896
0.38280073,-0.9238309,1.7584041,0.9267302751541138
0.43771264,-0.8991149,1.2045405,0.5631676912307739
0.46513495,-0.8852398,0.6146794,1.883311023255886
0.47542703,-0.87975514,0.23324622,0.36366252950316635
0.45898136,-0.8884459,-0.37202075,1.72687249308889
0.42402235,-0.90565175,-0.7793243,1.1506820917129517
0.36495462,-0.9310253,-1.2859608,1.2303918600082397
0.27981412,-0.9600542,-1.799671,1.1948730945587158
0.16580719,-0.9861582,-2.3404806,1.575998898902156
0.024389083,-0.9997025,-2.8436995,0.8409951329231262
-0.14842442,-0.9889237,-3.467327,0.6067550778388977
-0.34747332,-0.93768984,-4.1180067,0.44376444816589355
-0.5585284,-0.82948536,-4.7547092,-1.68678328658407
-0.766968,-0.6416853,-5.629841,0.08606593310832977
-0.9242294,-0.38183773,-6.098195,1.8002869894179394
-0.9962993,-0.08595117,-6.11453,1.4491287165445694
-0.977607,0.21043888,-5.961624,1.8029399991450359
-0.88294786,0.469471,-5.5333543,1.07048541220786
-0.73865366,0.67408514,-5.020678,-0.4208794786595509
-0.5664227,0.8241149,-4.578246,-1.109009027481079
-0.38557687,0.9226757,-4.1265116,-0.7985901236534119
-0.2163929,0.9763064,-3.5542932,1.0502587582486158
-0.08479016,0.9963988,-2.6645246,-1.4017633199691772
0.02148075,0.9997693,-2.1274898,-1.9535516500473022
0.10482426,0.99449074,-1.6706957,0.43646134138192316
0.14744556,0.9890702,-0.85935843,-0.8529327672926152
0.15957478,0.98718584,-0.2454957,-0.21604199909180322
0.1367061,0.9906117,0.46248737,-1.1053667068481445
0.0850506,0.99637663,1.0396411,0.8389097783172197
-0.010484342,0.99994504,1.91276,0.038373664021492004
-0.14341208,0.98966306,2.668475,1.5636321619761944
-0.32041886,0.94727594,3.645267,1.788947407188299
-0.5289603,0.8486466,4.624066,-0.1533063490201898
-0.7306358,0.6827674,5.237555,-1.9134865288247775
-0.88772655,0.46037117,5.462608,0.8069931268692017
-0.98348975,0.18096396,5.928935,1.6391089234090526
-0.9910942,-0.13316299,6.3105245,-0.8508413095525182
-0.9057243,-0.42386737,6.083026,2.316826105117798
-0.737816,-0.6750019,6.0651255,1.5327718707963385
-0.5144701,-0.8575083,5.7887897,-0.4199695646596706
-0.28236297,-0.9593077,5.082663,2.015193223953247
-0.05307236,-0.99859065,4.6631823,0.05415227006178425
0.14253372,-0.98978996,3.922362,2.0774152278900146
0.31173813,-0.9501681,3.4800196,1.909898042678833
0.45263278,-0.891697,3.0538783,0.7017672138099829
0.5598744,-0.82857746,2.4903708,2.2212934494018555
0.646266,-0.76311225,2.1689374,0.9846890208025756
0.71028036,-0.7039189,1.7443067,2.2851674556732178
0.7615587,-0.6480959,1.5163676,1.9731175739350055
0.8028307,-0.5962071,1.3262633,-0.15954247488890072
0.82758224,-0.5613445,0.8551766,2.5329253673553467
0.84762615,-0.53059393,0.73416823,2.5486133098602295
0.8640733,-0.50336605,0.63622284,2.579848527908325
0.8777958,-0.479035,0.5586983,2.6001553535461426
0.8894829,-0.4569684,0.499422,-0.5981057660310762
0.8910083,-0.45398697,0.066979855,3.7199532985687256
0.89160883,-0.45280644,0.026489625,0.3787507080659527
0.885733,-0.46419504,-0.25630262,1.3696947606866683
0.8762968,-0.48177165,-0.39899468,2.809403419494629
0.8649771,-0.50181127,-0.46032342,1.682243544603164
0.8499485,-0.5268658,-0.58434534,0.3153774334351582
0.82447743,-0.56589484,-0.93218803,1.025587558746338
0.7889754,-0.6144248,-1.202771,-1.5884303500422354
0.7270716,-0.68656164,-1.9018542,1.2753362655639648
0.64633626,-0.7630527,-2.225475,1.7262642363636531
0.5445327,-0.8387396,-2.5388248,-0.602754179289307
0.40128312,-0.91595405,-3.2582927,1.0600491762161255
0.22174606,-0.97510445,-3.7862508,0.7166872024536133
0.0031009251,-0.9999952,-4.410076,0.3851228985540871
-0.24935511,-0.9684121,-5.102304,-1.7935150408456022
-0.528554,-0.84889966,-6.0976405,0.0732496827840805
-0.7789958,-0.6270292,-6.7233276,0.18113689124584198
-0.94942015,-0.31400853,-7.166429,0.48687881231307983
-0.99889416,0.047015652,-7.3289037,-0.8906529309365716
-0.91374224,0.4062944,-7.42724,0.21323348581790924
-0.7158737,0.6982298,-7.090534,-0.03787200152873993
-0.45221525,0.8919088,-6.5725427,-0.022580429911613464
-0.1730225,0.9849179,-5.906998,0.051506415009498596
0.08403234,0.996463,-5.1605835,0.12885375320911407
0.29917407,0.95419854,-4.393908,-0.0798632949590683
0.4691596,0.8831134,-3.6902387,-0.21157685656181213
0.59825444,0.8013062,-3.0596404,-1.5379744311169863
0.70027936,0.7138689,-2.6893568,1.7003228214766066
0.7648021,0.6442653,-1.8989067,-1.503452232754697
0.8150383,0.57940704,-1.6412256,-1.198422108212576
0.8532141,0.5215608,-1.3864336,1.6815913376932978
0.87199754,0.48951027,-0.74302435,-1.2018682956695557
0.88527125,0.4650751,-0.5561719,0.042473428164297555
0.8899003,0.45615503,-0.20099452,-1.422158122062683
0.8915413,0.45293945,-0.07220195,-1.5008482933044434
0.8905796,0.4548274,0.04237539,1.1833740075739239
0.877473,0.47962606,0.561002,-2.0841121673583984
0.8621671,0.50662404,0.6207216,0.31721275104032864
0.8344413,0.55109686,1.0482715,-2.371154546737671
0.8010447,0.5986045,1.1615942,-2.357969045639038
0.7601287,0.6497726,1.3105476,-2.321892261505127
0.7093793,0.7048269,1.497877,1.6005688080437643
0.6251222,0.7805269,2.2665825,-0.8955686801906513
0.5136264,0.8580139,2.7176423,-1.4648374319076538
0.37308756,0.9277961,3.1414273,0.1974740169943412
0.18786684,0.9821945,3.8668954,0.07746281372317387
-0.04175603,0.99912786,4.6151605,-1.2290469408035278
-0.29626113,0.955107,5.1801496,-0.8929344415664673
-0.55544883,0.8315507,5.7625394,-0.6482335329055786
-0.7854055,0.61898154,6.2889676,-0.1373291239347485
-0.9457779,0.32481405,6.7326045,-0.36726343631744385
-0.99988383,-0.015240584,6.9211254,1.5806547280677088
-0.931391,-0.3640204,7.1467934,-1.4730584218596103
-0.7614678,-0.6482027,6.652819,-1.5419248921312891
-0.53862613,-0.8425449,5.9353786,1.3263808488845825
-0.28948072,-0.95718384,5.5024266,-0.9563592443351281
-0.061591025,-0.9981015,4.641085,1.5700151920318604
0.14426537,-0.989539,4.128011,-1.2242613037013799
0.30018005,-0.9538826,3.2022178,-1.4351520918229892
0.40635204,-0.9137166,2.271533,-0.3123594476924749
0.47540793,-0.8797655,1.5393916,0.8277450799942017
0.51894313,-0.85480875,1.0037292,1.4382159584914533
0.5434419,-0.8394468,0.5783551,0.7827206501034496
0.54621655,-0.83764404,0.06617808,-1.6752327953569162
0.51170987,-0.85915834,-0.8133398,-1.6323386921069147
0.43680677,-0.8995554,-1.7025594,1.2549115419387817
0.3359337,-0.94188565,-2.1889892,1.2155327796936035
0.20546877,-0.9786637,-2.7130735,1.6043631267340688
0.046604946,-0.9989134,-3.2064168,0.7100565433502197
-0.14531647,-0.98938525,-3.8490934,0.5629016160964966
-0.36270386,-0.93190444,-4.506697,0.40605050325393677
-0.587854,-0.808967,-5.1447177,-1.2386219206665872
-0.79878044,-0.60162264,-5.9372363,-1.7398748697554085
-0.95139587,-0.30797058,-6.6494346,0.44978266954421997
-0.9996195,0.027584545,-6.812945,0.48209816217422485
-0.93462783,0.3556273,-6.719942,-0.5517044966899505
-0.7710015,0.6368333,-6.5359774,-0.061566755175590515
-0.54553974,0.838085,-6.0675874,-0.42999301777145327
-0.2972936,0.9547861,-5.5035224,-1.333219170504735
-0.052461967,0.9986229,-4.987416,0.6878044975637492
0.15366654,0.98812276,-4.1352777,-0.5246200289096885
0.32207623,0.94671375,-3.4728787,-0.6890158653259277
0.45398396,0.89100987,-2.866196,-1.0891612768173218
0.5557769,0.8313315,-2.3613126,-1.4820572103270417
0.6344551,0.77295977,-1.9601226,1.5543578215310245
0.6777261,0.7353144,-1.1472491,-1.5362809896469116
0.7075153,0.70669806,-0.82620543,0.37679154445932594
0.7159328,0.69816923,-0.2396632,-1.8898496667523674
0.7159158,0.69818664,0.00048627096,-1.8114436864852905
0.7070476,0.707166,0.2524097,-1.9186941385269165
0.6893312,0.72444636,0.49498007,-1.2289071341952762
0.65777916,0.75321084,0.85397875,1.0267120254139122
0.5965711,0.80256027,1.5728937,-1.9264060258865356
0.5183575,0.85516405,1.8858529,-0.41736691092567213
0.40931037,0.91239524,2.464621,1.0475665356102564
0.2535955,0.96731037,3.3060524,-1.2933889627456665
0.06447438,0.9979194,3.8375268,-0.6645386242132338
-0.15911596,0.9872599,4.4862857,-0.8863644599914551
-0.40271762,0.9153243,5.0937757,0.628401826450733
-0.65047556,0.7595272,5.8745294,1.1704156276202862
-0.8619976,0.5069124,6.619737,1.4815533775126535
-0.9855015,0.16966662,7.222154,-0.2518903613090515
-0.9810303,-0.1938545,7.3116207,0.12010158598423004
-0.85026807,-0.52634984,7.184245,0.4216569662094116
-0.6240052,-0.7814202,6.852731,0.4189753532409668
-0.34982306,-0.9368158,6.3295126,0.445451557636261
-0.072632305,-0.9973588,5.6937184,0.36180490255355835
0.32005796,-0.94739795,0.2122559,0.9615228176116943
0.3032367,-0.95291525,-0.35406417,0.3118027849354572
0.25416905,-0.9671598,-1.0219802,1.1866123676300049
0.17757381,-0.9841075,-1.5693582,1.1499197483062744
0.071711384,-0.99742544,-2.1349509,-1.3721466044769262
-0.08257498,-0.99658483,-3.088842,0.6868228912353516
-0.26608753,-0.96394885,-3.733257,-0.19218261702290684
-0.47378537,-0.8806403,-4.4850464,0.2873636484146118
-0.68069094,-0.7325707,-5.1024218,-1.8949902337654128
-0.86518055,-0.5014605,-5.9360986,0.24035967886447906
-0.9777215,-0.20990622,-6.2761397,0.4565436840057373
-0.99430496,0.106572576,-6.365088,0.3144846558570862
-0.9136286,0.40654993,-6.237986,0.008661463856697083
-0.75492054,0.65581626,-5.931774,-1.0034263695661378
-0.5446835,0.8386417,-5.590426,1.9846823251441865
-0.33614862,0.94180894,-4.6637425,-0.05726816595330142
-0.14402315,0.9895743,-3.9659758,-0.5321232080459595
0.020653445,0.9997867,-3.3036137,-0.9521664381027222
0.15485911,0.98793656,-2.6965985,1.221671100093877
0.24168758,0.97035414,-1.7723955,-2.172820568084717
0.30633077,0.95192516,-1.3446299,-0.2798075280917467
0.33816746,0.94108593,-0.67265713,0.7299142731670636
0.3314469,0.9434739,0.14264446,-1.62124528348064
0.3026612,0.95309824,0.60706306,0.16340019376330606
0.23786168,0.97129905,1.3463968,0.022444384056377942
0.13583067,0.9907321,2.0782378,-0.3935054540634155
-0.0018611834,0.9999983,2.762261,-1.8949907466774936
-0.16253743,0.9867024,3.2280111,-0.25044238567352295
-0.35207328,0.93597245,3.9304714,-0.16008932888507843
-0.55653316,0.8308254,4.6084375,-0.06760625541210175
-0.75212324,0.6590225,5.2214155,-0.16027950428022386
-0.9068969,0.42135268,5.6916404,0.6140941977500916
-0.9915686,0.12958248,6.099769,1.3697674447708215
-0.9819715,-0.18902893,6.402421,1.551252841949463
-0.8703715,-0.4923956,6.493337,1.1222591285210322
-0.6752749,-0.7375662,6.2923794,1.3212004899978638
-0.42997772,-0.9028395,5.937385,0.840285062789917
-0.17425899,-0.98469985,5.386298,0.7749600410461426
0.06300591,-0.99801314,4.764017,0.935659460938671
0.26754138,-0.9635464,4.155856,-1.5667498701894695
0.4175521,-0.90865296,3.198184,1.4710347528283227
0.5376244,-0.8431845,2.7373495,1.6297438144683838
0.6327414,-0.7743632,2.3494227,1.608070731163025
0.7072363,-0.70697725,2.009861,-0.06027024079977439
0.75726205,-0.65311116,1.4705874,2.2811663150787354
0.797505,-0.6033123,1.2807541,1.976043701171875
0.8301531,-0.5575355,1.1246763,-0.125716224446891
0.8488286,-0.52866817,0.6876673,1.9460542973112176
0.86387837,-0.5037005,0.58307433,1.8118330803918572
0.8756466,-0.48295245,0.47707394,-1.4919620688802295
0.87300307,-0.48771468,-0.10893471,0.8974904508738213
0.86458373,-0.50248873,-0.34009716,-0.6490139642552486
0.84341365,-0.53726476,-0.8143158,0.3116124643870841
0.8105435,-0.58567846,-1.1705226,-1.5688558339790357
0.7531412,-0.6578589,-1.8451097,1.2268548011779785
0.67804545,-0.73502,-2.1544757,1.3170281648635864
0.58078355,-0.814058,-2.5081863,-0.5043160184797197
0.44392303,-0.89606494,-3.1943774,1.1141082048416138
0.27155322,-0.96242344,-3.6993098,0.7998917102813721
0.059913453,-0.9982036,-4.3011436,0.5736081004142761
-0.18712871,-0.9823354,-4.963755,0.4408196210861206
-0.45284846,-0.8915875,-5.6343837,0.13741280138492584
-0.7061746,-0.70803773,-6.2824626,0.08358025550842285
-0.9018914,-0.4319628,-6.800954,1.5469814689849186
-0.9948001,-0.10184711,-6.8928785,-0.2394648658873364
-0.96934754,0.24569361,-7.0051837,0.30031824111938477
-0.8325903,0.5538894,-6.7758656,-0.4275629178463811
-0.6151205,0.78843313,-6.424583,-1.3668700467338746
-0.35285842,0.9356767,-6.0382886,-0.00648246705532074
-0.093611844,0.99560875,-5.3375034,1.9992404366850915
0.120502874,0.992713,-4.2909107,-0.39649224281311035
0.29656032,0.9550141,-3.60585,-0.6433631181716919
0.43531993,0.9002758,-2.9860938,-1.0416494607925415
0.54278564,0.8398712,-2.4671345,-1.4057810011348213
0.6257988,0.77998453,-2.048098,-1.8751064168029745
0.69136316,0.7225074,-1.7443757,1.9981222927800393
0.723261,0.69057477,-0.9027768,-1.4784959554672241
0.743871,0.6683233,-0.6066201,0.8796627473283984
0.7429824,0.669311,0.026571777,-1.844331405926594
0.7344935,0.6786157,0.2519053,-1.869864821434021
0.7179833,0.69606036,0.48038736,-1.9968496561050415
0.69308174,0.720859,0.7029052,-2.0564956665039062
0.6583149,0.75274265,0.9435494,-2.0695157051086426
0.6116722,0.7911113,1.2081064,-2.017224073410034
0.55061483,0.8347594,1.5014399,-1.8898223638534546
0.47141874,0.8819095,1.8440361,-1.3351641295623775
0.36686715,0.93027335,2.3051937,0.8969017612830887
0.2170266,0.9761657,3.1374338,-1.1190485954284668
0.03367602,0.9994328,3.701701,-1.690861409128495
-0.1752896,0.9845169,4.197646,-0.7042782306671143
-0.40567714,0.9140164,4.8303924,-0.45621252059936523
-0.636609,0.7711867,5.4474726,-1.8405881742766415
-0.829148,0.55902916,5.7497745,-0.2197694033384323
-0.95926416,0.28251067,6.1360807,1.8824280859459477
-0.9989829,-0.045090724,6.630328,0.938376784324646
-0.9279324,-0.3727486,6.7372665,0.8238196861966225
-0.757688,-0.652617,6.5812783,0.406437643791592
-0.52449685,-0.8514124,6.152781,0.8538199663162231
-0.26674038,-0.9637684,5.642295,0.799027681350708
-0.018042184,-0.9998372,5.0393224,0.6178747415542603
0.19971116,-0.9798548,4.382126,0.543647825717926
0.37787703,-0.9258558,3.728782,0.5525615811347961
0.51702005,-0.8559733,3.1172743,1.8053761067807907
0.6293146,-0.77715063,2.7461007,0.40808963775634766
0.71168476,-0.702499,2.2244513,0.6944698095321655
0.7719995,-0.63562316,1.8017474,1.512844095443734
0.8189499,-0.57386506,1.5519567,0.7422676086425781
0.8527478,-0.5223229,1.2328981,0.9543594121932983
0.87741125,-0.47973898,0.98430985,1.136521816253662
0.8957824,-0.44449282,0.79498386,-1.2996394359422192
0.9016292,-0.43250984,0.26666835,3.216459274291992
0.9068025,-0.42155576,0.24228597,0.8496873726342815
0.9079284,-0.41912526,0.053572264,-1.4822124389193463
0.8975405,-0.44093204,-0.48310354,1.9130413688214998
0.8856153,-0.46441963,-0.5268464,2.831800699234009
0.87189513,-0.48969266,-0.5751611,2.3366453647613525
0.8557184,-0.51744187,-0.6424306,1.9065232276916504
0.83586735,-0.54893154,-0.7445335,-1.0948317836502461
0.7978305,-0.6028818,-1.3204569,1.4282673464356153
0.7484814,-0.6631558,-1.5583782,1.131579875946045
0.6827127,-0.7306869,-1.886008,1.2760428190231323
0.59666425,-0.802491,-2.242617,1.2949254512786865
0.48540434,-0.87428975,-2.6502461,1.279239535331726
0.3439513,-0.9389875,-3.1140776,1.0524760484695435
0.16730882,-0.9859045,-3.660447,-1.3813871780216131
-0.062214583,-0.9980628,-4.6070833,-0.7216606530153697
-0.32919297,-0.9442627,-5.4638796,0.2623482346534729
-0.5988665,-0.8008489,-6.1327243,0.021945908665657043
-0.82971025,-0.5581943,-6.730069,1.8472343251469727
-0.96925133,-0.24607284,-6.8716297,0.4047386082367863
-0.99488896,0.10097488,-6.9954734,0.44536781311035156
-0.9031291,0.42936912,-6.852937,-0.8853228210938964
-0.7130345,0.70112896,-6.6637087,-0.06227205693721771
-0.4674965,0.88399494,-6.147203,-0.035795554518699646
-0.21039388,0.9776167,-5.489576,0.4315124566350592
0.022602065,0.99974453,-4.6916366,-0.0685621158191525
0.21843418,0.97585166,-3.9521124,-1.7399716764334565
0.38413483,0.923277,-3.4812195,-0.7612289982822849
0.51363665,0.85800785,-2.902946,-1.620127954261728
0.6166978,0.78720003,-2.5024593,1.417775027899547
0.68128055,0.7320224,-1.6993932,-1.0171575546264648
0.727491,0.68611723,-1.3029499,1.2336287665984589
0.74785423,0.663863,-0.6033177,-1.4908678531646729
0.75867474,0.6514696,-0.32905063,1.9249590187924799
0.74388283,0.66831005,0.4482954,-1.9384225606918335
0.72147036,0.6924453,0.6587646,1.3004004008815429
0.67226607,0.74030966,1.3731586,-2.0745604038238525
0.6098299,0.7925323,1.6283908,-1.9296828508377075
0.53049046,0.8476909,1.9333377,-1.4657661803973099
0.42749232,0.904019,2.3492408,-0.3190779177470069
0.2885838,0.9574546,2.9793935,-0.9674192378099251
0.114874616,0.99338,3.5523715,-0.6241973824568539
-0.09491696,0.9954852,4.203777,-0.8971961736679077
-0.3295724,0.9441303,4.8158116,1.6127515265411434
-0.584401,0.81146497,5.765822,0.2970493065584865
-0.81055003,0.5856694,6.418978,-1.7471367731570093
-0.95654076,0.29159868,6.5961595,-0.15245400369167328
-0.99904525,-0.04368789,6.7919903,0.4584846668194511
-0.92676026,-0.37565336,6.827997,-0.24935522086491213
-0.75800693,-0.6522465,6.508854,1.2920280694961548
-0.52232766,-0.8527449,6.2134733,-1.8149404106700846
-0.28067243,-0.95980364,5.3016734,1.600307822227478
-0.043387648,-0.9990583,4.821867,1.0391483306884766
0.16723154,-0.9859176,4.2284455,1.2995015464645845
0.34498015,-0.93860996,3.6839325,1.0007438659667969
0.48706144,-0.8733677,3.1300867,0.08488845538162826
0.5916562,-0.8061904,2.4877942,1.7655514478683472
0.6746651,-0.738124,2.147984,1.587205410003662
0.73937017,-0.67329913,1.8324718,1.4648027420043945
0.7891939,-0.6141441,1.547218,1.419539213180542
0.8274057,-0.5616047,1.2995408,1.3279424905776978
0.85644776,-0.5162337,1.0775286,-1.4730005494347056
0.86832684,-0.4959924,0.46940327,2.948995351791382
0.8780104,-0.47864157,0.39740896,0.5582899685181664
0.8809178,-0.47326928,0.1221713,3.5614826679229736
0.88250345,-0.4703059,0.06721933,0.9559330170148308
0.87913924,-0.47656503,-0.14212012,-1.4942702722170211
0.86132336,-0.5080571,-0.72368443,1.908896803855896
0.83981866,-0.542867,-0.81839275,1.467774510383606
0.81148,-0.5843802,-1.0053768,-0.0801559859601686
0.7668354,-0.64184386,-1.4556854,-1.723067758675613
0.6919016,-0.7219918,-2.1955285,1.3302769660949707
0.5949838,-0.80373764,-2.5374808,1.3397890329360962
0.4708727,-0.88220114,-2.9393156,1.2115987539291382
0.3139195,-0.9494496,-3.4192266,-0.3796649329054844
0.10968411,-0.9939665,-4.1882634,0.5082163398577073
-0.13257857,-0.9911725,-4.8575063,0.47083520889282227
-0.3981352,-0.91732675,-5.53026,1.2785639739406673
-0.65244526,-0.75783587,-6.0264707,0.026415526866912842
-0.8625818,-0.5059176,-6.590885,0.8154900728151961
-0.9823715,-0.18693918,-6.848,0.44118562567128183
-0.9875352,0.1573986,-6.9220266,0.37514930963516235
-0.8797591,0.47541976,-6.747705,0.03058864176273346
-0.6860367,0.72756696,-6.386552,-0.06956051290035248
-0.44704765,0.89451015,-5.8513107,-0.03709225356578827
-0.20274709,0.9792311,-5.1859922,-1.7636949527436712
0.031638395,0.9994994,-4.716123,1.1962780167187823
0.21920201,0.9756795,-3.7870567,1.7246009501629835
0.35304797,0.9356052,-2.796607,-1.254546880722046
